restaurant,menu_name,menu_category,weight_g,price_krw,calorie_kcal,protein_g,sugar_g,saturated_fat_g,sodium_mg,caffeine_mg,nutrition_basis,total_weight_g
도미노피자,소시지 맥스 Subzza 오리지널 S,피자,276,,770,36,4,14,1420,,per_total,
도미노피자,슈퍼디럭스 더블 크러스트 L,피자,150,,430,17,2,12,690,,per_serving,909
도미노피자,슈퍼디럭스 더블 크러스트 M,피자,150,,450,18,3,13,750,,per_serving,460
도미노피자,슈퍼디럭스 고구마쥬 엣지(오) L,피자,150,,370,17,6,7,630,,per_serving,1103
도미노피자,슈퍼디럭스 고구마쥬 엣지(오) M,피자,150,,380,17,6,7,650,,per_serving,603
도미노피자,슈퍼디럭스 고구마쥬 엣지(하) L,피자,150,,365,18,6,6,520,,per_serving,1101
도미노피자,슈퍼디럭스 고구마쥬 엣지(하) M,피자,150,,375,19,6,6,530,,per_serving,590
도미노피자,슈퍼디럭스 하이 프로틴 도우(나) L,피자,150,,370,20,2,8,640,,per_serving,776
도미노피자,슈퍼디럭스 트리플 치즈 버스트(나/하) L,피자,150,,390,21,3,10,720,,per_serving,983
도미노피자,슈퍼디럭스 트리플 치즈 버스트(오/하) L,피자,150,,380,20,3,8,630,,per_serving,1193
도미노피자,슈퍼디럭스 트리플 치즈 버스트(오) L,피자,150,,385,19,3,9,730,,per_serving,1195
도미노피자,슈퍼디럭스 트리플 치즈 버스트(나) L,피자,150,,410,23,3,10,760,,per_serving,988
도미노피자,슈퍼디럭스 하이 프로틴 도우(오) L,피자,150,,365,19,3,6,550,,per_serving,986
도미노피자,슈퍼디럭스 하이 프로틴 도우(오) M,피자,150,,375,21,3,6,560,,per_serving,513
도미노피자,슈퍼디럭스 나폴리 L,피자,150,,400,22,3,8,680,,per_serving,781
도미노피자,슈퍼디럭스 나폴리 M,피자,150,,400,21,3,9,810,,per_serving,378
도미노피자,슈퍼디럭스 씬 L,피자,150,,395,20,4,12,780,,per_serving,686
도미노피자,슈퍼디럭스 씬 M,피자,150,,440,23,3,12,820,,per_serving,335
도미노피자,슈퍼디럭스 오리지널 L,피자,150,,370,18,3,7,670,,per_serving,988
도미노피자,슈퍼디럭스 오리지널 M,피자,150,,385,18,2,6,690,,per_serving,526
도미노피자,슈퍼디럭스 더블치즈엣지 오리지널 L,피자,150,,385,19,3,9,740,,per_serving,1153
도미노피자,슈퍼디럭스 더블치즈엣지 오리지널 M,피자,150,,400,20,2,9,790,,per_serving,647
도미노피자,슈퍼디럭스 더블치즈엣지 하이 프로틴 도우(오) L,피자,150,,380,20,2,8,640,,per_serving,1151
도미노피자,슈퍼디럭스 더블치즈엣지 하이 프로틴 도우(오) M,피자,150,,395,22,3,9,690,,per_serving,634
도미노피자,슈퍼슈프림 트리플 치즈 버스트(오) L,피자,150,,355,17,4,8,650,,per_serving,1280
도미노피자,슈퍼슈프림 트리플 치즈 버스트(나) L,피자,150,,360,19,5,9,700,,per_serving,1073
도미노피자,슈퍼슈프림 오리지널 L,피자,150,,335,16,4,6,580,,per_serving,1073
도미노피자,슈퍼슈프림 오리지널 M,피자,150,,355,17,4,6,610,,per_serving,573
도미노피자,슈퍼슈프림 하이 프로틴 도우(오) L,피자,150,,345,17,4,5,450,,per_serving,1073
도미노피자,슈퍼슈프림 하이 프로틴 도우(오) M,피자,150,,350,19,5,6,460,,per_serving,583
도미노피자,슈퍼슈프림 씬 L,피자,150,,365,18,5,10,620,,per_serving,755
도미노피자,슈퍼슈프림 씬 M,피자,150,,390,19,6,10,660,,per_serving,370
도미노피자,슈퍼슈프림 나폴리 L,피자,150,,335,18,5,7,620,,per_serving,866
도미노피자,슈퍼슈프림 나폴리 M,피자,150,,355,20,4,7,670,,per_serving,412
도미노피자,슈퍼슈프림 트리플 치즈 버스트(오/하) L,피자,150,,360,19,4,8,540,,per_serving,1280
도미노피자,슈퍼슈프림 하이 프로틴 도우(나) L,피자,150,,345,17,4,7,530,,per_serving,823
도미노피자,슈퍼슈프림 트리플 치즈 버스트(나/하) L,피자,150,,370,18,4,10,630,,per_serving,1030
도미노피자,슈퍼슈프림 고구마쥬 엣지(오) L,피자,150,,335,15,7,6,550,,per_serving,1188
도미노피자,슈퍼슈프림 고구마쥬 엣지(오) M,피자,150,,360,15,7,6,570,,per_serving,650
도미노피자,슈퍼슈프림 더블 크러스트 L,피자,150,,405,15,3,11,570,,per_serving,996
도미노피자,슈퍼슈프림 더블 크러스트 M,피자,150,,410,16,4,12,610,,per_serving,530
도미노피자,슈퍼슈프림 고구마쥬 엣지(하) L,피자,150,,345,16,7,6,430,,per_serving,1188
도미노피자,슈퍼슈프림 고구마쥬 엣지(하) M,피자,150,,350,17,7,6,440,,per_serving,660
도미노피자,슈퍼슈프림 더블치즈엣지 오리지널 L,피자,150,,350,17,4,8,660,,per_serving,1238
도미노피자,슈퍼슈프림 더블치즈엣지 오리지널 M,피자,150,,380,19,3,8,710,,per_serving,694
도미노피자,슈퍼슈프림 더블치즈엣지 하이 프로틴 도우(오) L,피자,150,,360,19,4,7,540,,per_serving,1238
도미노피자,슈퍼슈프림 더블치즈엣지 하이 프로틴 도우(오) M,피자,150,,370,20,4,8,590,,per_serving,704
도미노피자,와일드 와일드 웨스트 스테이크 오리지널 L,피자,150,,355,16,3,5,740,,per_serving,988
도미노피자,와일드 와일드 웨스트 스테이크 오리지널 M,피자,150,,340,17,4,4.7,720,,per_serving,658
도미노피자,와일드 와일드 웨스트 스테이크 나폴리 L,피자,150,,340,19,4,6,750,,per_serving,792
도미노피자,와일드 와일드 웨스트 스테이크 나폴리 M,피자,150,,340,17,4,6,860,,per_serving,510
도미노피자,와일드 와일드 웨스트 스테이크 씬 L,피자,150,,380,19,5,9,820,,per_serving,665
도미노피자,와일드 와일드 웨스트 스테이크 씬 M,피자,150,,355,18,6,9,880,,per_serving,447
도미노피자,와일드 와일드 웨스트 스테이크 하이 프로틴 도우(오) L,피자,150,,345,18,4,5,480,,per_serving,1017
도미노피자,와일드 와일드 웨스트 스테이크 하이 프로틴 도우(오) M,피자,150,,350,24,4,6,490,,per_serving,642
도미노피자,와일드 와일드 웨스트 스테이크 트리플 치즈 버스트(오) L,피자,150,,370,18,4,7,790,,per_serving,1195
도미노피자,와일드 와일드 웨스트 스테이크 트리플 치즈 버스트(나) L,피자,150,,365,20,4,9,810,,per_serving,999
도미노피자,와일드 와일드 웨스트 스테이크 고구마쥬 엣지(하) L,피자,150,,350,17,7,6,460,,per_serving,1132
도미노피자,와일드 와일드 웨스트 스테이크 고구마쥬 엣지(하) M,피자,150,,355,22,6,6,470,,per_serving,719
도미노피자,와일드 와일드 웨스트 스테이크 고구마쥬 엣지(오) L,피자,150,,355,15,6,6,700,,per_serving,1103
도미노피자,와일드 와일드 웨스트 스테이크 고구마쥬 엣지(오) M,피자,150,,345,16,7,5,680,,per_serving,735
도미노피자,와일드 와일드 웨스트 스테이크 트리플 치즈 버스트(나/하) L,피자,150,,365,21,4,9,680,,per_serving,1017
도미노피자,와일드 와일드 웨스트 스테이크 하이 프로틴 도우(나) L,피자,150,,340,19,4,6,590,,per_serving,810
도미노피자,와일드 와일드 웨스트 스테이크 트리플 치즈 버스트(오/하) L,피자,150,,365,19,4,7,570,,per_serving,1224
도미노피자,와일드 와일드 웨스트 스테이크 더블 크러스트 L,피자,150,,410,16,3,11,610,,per_serving,940
도미노피자,와일드 와일드 웨스트 스테이크 더블 크러스트 M,피자,150,,405,22,3,11,630,,per_serving,589
도미노피자,와일드 와일드 웨스트 스테이크 더블치즈엣지 하이 프로틴 도우(오) L,피자,150,,365,20,3,7,580,,per_serving,1182
도미노피자,와일드 와일드 웨스트 스테이크 더블치즈엣지 하이 프로틴 도우(오) M,피자,150,,370,25,3,8,600,,per_serving,763
도미노피자,와일드 와일드 웨스트 스테이크 더블치즈엣지 오리지널 L,피자,150,,370,18,3,7,800,,per_serving,1153
도미노피자,와일드 와일드 웨스트 스테이크 더블치즈엣지 오리지널 M,피자,150,,365,19,4,7,800,,per_serving,779
도미노피자,우리 고구마 트리플 치즈 버스트(나) L,피자,150,,420,18,7,11,640,,per_serving,953
도미노피자,우리 고구마 트리플 치즈 버스트(오) L,피자,150,,415,19,7,10,620,,per_serving,1153
도미노피자,우리 고구마 하이 프로틴 도우(오) L,피자,150,,390,18,6,7,360,,per_serving,960
도미노피자,우리 고구마 하이 프로틴 도우(오) M,피자,150,,395,18,6,6,360,,per_serving,555
도미노피자,우리 고구마 오리지널 L,피자,150,,405,18,7,8,530,,per_serving,946
도미노피자,우리 고구마 오리지널 M,피자,150,,405,16,6,7,500,,per_serving,558
도미노피자,우리 고구마 나폴리 L,피자,150,,405,17,8,8,530,,per_serving,746
도미노피자,우리 고구마 나폴리 M,피자,150,,400,17,8,8,540,,per_serving,407
도미노피자,우리 고구마 씬 L,피자,150,,450,18,11,12,480,,per_serving,615
도미노피자,우리 고구마 씬 M,피자,150,,435,17,12,11,510,,per_serving,359
도미노피자,우리 고구마 트리플 치즈 버스트(오/하) L,피자,150,,400,19,5,9,470,,per_serving,1167
도미노피자,우리 고구마 트리플 치즈 버스트(나/하) L,피자,150,,415,19,6,10,540,,per_serving,956
도미노피자,우리 고구마 하이 프로틴 도우(나) L,피자,150,,405,17,6,8,400,,per_serving,749
도미노피자,우리 고구마 고구마쥬 엣지(하) L,피자,150,,385,17,8,7,350,,per_serving,1075
도미노피자,우리 고구마 고구마쥬 엣지(하) M,피자,150,,390,16,9,7,350,,per_serving,632
도미노피자,우리 고구마 고구마쥬 엣지(오) L,피자,150,,400,16,10,8,500,,per_serving,1061
도미노피자,우리 고구마 고구마쥬 엣지(오) M,피자,150,,400,15,9,7,480,,per_serving,635
도미노피자,우리 고구마 더블 크러스트 L,피자,150,,460,15,5,13,480,,per_serving,883
도미노피자,우리 고구마 더블 크러스트 M,피자,150,,465,15,6,13,510,,per_serving,502
도미노피자,우리 고구마 더블치즈엣지 오리지널 L,피자,150,,415,19,6,9,620,,per_serving,1111
도미노피자,우리 고구마 더블치즈엣지 오리지널 M,피자,150,,420,18,5,9,630,,per_serving,679
도미노피자,우리 고구마 더블치즈엣지 하이 프로틴 도우(오) L,피자,150,,400,19,5,9,470,,per_serving,1125
도미노피자,우리 고구마 더블치즈엣지 하이 프로틴 도우(오) M,피자,150,,410,20,5,9,510,,per_serving,676
도미노피자,치즈 트리플 치즈 버스트(오) L,피자,150,,410,20,4,9,720,,per_serving,986
도미노피자,치즈 트리플 치즈 버스트(나) L,피자,150,,430,24,5,12,770,,per_serving,760
도미노피자,치즈 하이 프로틴 도우(오) L,피자,150,,410,22,5,6,470,,per_serving,767
도미노피자,치즈 하이 프로틴 도우(오) M,피자,150,,405,22,5,6,450,,per_serving,450
도미노피자,치즈 씬 L,피자,150,,465,24,5,14,710,,per_serving,470
도미노피자,치즈 씬 M,피자,150,,485,28,4,15,730,,per_serving,244
도미노피자,치즈 나폴리 L,피자,150,,425,24,5,9,670,,per_serving,553
도미노피자,치즈 나폴리 M,피자,150,,445,24,5,10,740,,per_serving,284
도미노피자,치즈 오리지널 L,피자,150,,400,19,4,6,630,,per_serving,779
도미노피자,치즈 오리지널 M,피자,150,,410,22,4,7,610,,per_serving,450
도미노피자,치즈 고구마쥬 엣지(오) L,피자,150,,395,17,7,7,590,,per_serving,894
도미노피자,치즈 고구마쥬 엣지(오) M,피자,150,,400,20,7,7,560,,per_serving,527
도미노피자,치즈 고구마쥬 엣지(하) L,피자,150,,405,19,8,7,450,,per_serving,882
도미노피자,치즈 고구마쥬 엣지(하) M,피자,150,,400,19,9,7,430,,per_serving,527
도미노피자,치즈 트리플 치즈 버스트(나/하) L,피자,150,,430,25,5,11,690,,per_serving,757
도미노피자,치즈 하이 프로틴 도우(나) L,피자,150,,425,25,5,9,560,,per_serving,550
도미노피자,치즈 트리플 치즈 버스트(오/하) L,피자,150,,420,22,5,9,590,,per_serving,974
도미노피자,치즈 더블 크러스트 L,피자,150,,500,19,4,14,650,,per_serving,690
도미노피자,치즈 더블 크러스트 M,피자,150,,495,19,5,14,650,,per_serving,397
도미노피자,치즈 더블치즈엣지 오리지널 L,피자,150,,415,20,4,9,730,,per_serving,944
도미노피자,치즈 더블치즈엣지 오리지널 M,피자,150,,425,23,3,10,740,,per_serving,571
도미노피자,치즈 더블치즈엣지 하이 프로틴 도우(오) L,피자,150,,420,23,4,9,590,,per_serving,932
도미노피자,치즈 더블치즈엣지 하이 프로틴 도우(오) M,피자,150,,425,23,4,9,610,,per_serving,571
도미노피자,치즈폴레 무슈스 트리플 치즈 버스트(오/하) L,피자,150,,360,20,6,7,730,,per_serving,1338
도미노피자,치즈폴레 무슈스 고구마쥬 엣지(하) L,피자,150,,345,18,9,5,640,,per_serving,1246
도미노피자,치즈폴레 무슈스 고구마쥬 엣지(하) M,피자,150,,335,17,9,4.2,690,,per_serving,747
도미노피자,치즈폴레 무슈스 하이 프로틴 도우(나) L,피자,150,,345,21,6,5,810,,per_serving,937
도미노피자,치즈폴레 무슈스 트리플 치즈 버스트(나/하) L,피자,150,,365,21,6,8,850,,per_serving,1144
도미노피자,치즈폴레 무슈스 더블 크러스트 L,피자,150,,400,17,6,9,800,,per_serving,1054
도미노피자,치즈폴레 무슈스 더블 크러스트 M,피자,150,,380,16,7,8,890,,per_serving,617
도미노피자,치즈폴레 무슈스 오리지널 L,피자,150,,355,16,6,5,860,,per_serving,1107
도미노피자,치즈폴레 무슈스 오리지널 M,피자,150,,355,25,6,4.9,760,,per_serving,673
도미노피자,치즈폴레 무슈스 트리플 치즈 버스트(오) L,피자,150,,370,17,6,7,890,,per_serving,1314
도미노피자,치즈폴레 무슈스 고구마쥬 엣지(오) L,피자,150,,355,15,8,6,810,,per_serving,1222
도미노피자,치즈폴레 무슈스 고구마쥬 엣지(오) M,피자,150,,355,23,8,6,710,,per_serving,750
도미노피자,치즈폴레 무슈스 나폴리 L,피자,150,,345,20,6,6,820,,per_serving,948
도미노피자,치즈폴레 무슈스 나폴리 M,피자,150,,350,19,6,5,900,,per_serving,505
도미노피자,치즈폴레 무슈스 트리플 치즈 버스트(나) L,피자,150,,365,21,6,8,860,,per_serving,1155
도미노피자,치즈폴레 무슈스 씬 L,피자,150,,360,24,7,7,820,,per_serving,785
도미노피자,치즈폴레 무슈스 씬 M,피자,150,,360,26,6,6,940,,per_serving,472
도미노피자,치즈폴레 무슈스 하이 프로틴 도우(오) L,피자,150,,345,19,7,4.6,670,,per_serving,1131
도미노피자,치즈폴레 무슈스 하이 프로틴 도우(오) M,피자,150,,330,19,7,3.4,730,,per_serving,670
도미노피자,치즈폴레 무슈스 더블 치즈 엣지 하이 프로틴 도우(오) L,피자,150,,360,20,6,7,730,,per_serving,1296
도미노피자,치즈폴레 무슈스 더블 치즈 엣지 하이 프로틴 도우(오) M,피자,150,,355,20,6,6,810,,per_serving,791
도미노피자,치즈폴레 무슈스 더블 치즈 엣지 오리지널 L,피자,150,,370,17,5,7,900,,per_serving,1272
도미노피자,치즈폴레 무슈스 더블 치즈 엣지 오리지널 M,피자,150,,370,26,5,7,830,,per_serving,794
도미노피자,페퍼로니 하이 프로틴 도우(오) L,피자,150,,415,22,4,8,520,,per_serving,847
도미노피자,페퍼로니 하이 프로틴 도우(오) M,피자,150,,430,23,3,9,440,,per_serving,484
도미노피자,페퍼로니 트리플 치즈 버스트(나) L,피자,150,,440,23,4,12,840,,per_serving,825
도미노피자,페퍼로니 트리플 치즈 버스트(오) L,피자,150,,415,21,4,10,770,,per_serving,1061
도미노피자,페퍼로니 오리지널 L,피자,150,,410,21,4,7,700,,per_serving,854
도미노피자,페퍼로니 오리지널 M,피자,150,,425,20,4,8,700,,per_serving,496
도미노피자,페퍼로니 씬 L,피자,150,,505,25,3,15,800,,per_serving,525
도미노피자,페퍼로니 씬 M,피자,150,,530,27,3,16,810,,per_serving,298
도미노피자,페퍼로니 나폴리 L,피자,150,,440,23,3,9,780,,per_serving,618
도미노피자,페퍼로니 나폴리 M,피자,150,,465,27,4,10,820,,per_serving,326
도미노피자,페퍼로니 트리플 치즈 버스트(오/하) L,피자,150,,425,23,4,10,620,,per_serving,1054
도미노피자,페퍼로니 하이 프로틴 도우(나) L,피자,150,,445,27,4,9,670,,per_serving,609
도미노피자,페퍼로니 트리플 치즈 버스트(나/하) L,피자,150,,450,26,4,11,760,,per_serving,816
도미노피자,페퍼로니 고구마쥬 엣지(하) L,피자,150,,410,20,7,8,490,,per_serving,962
도미노피자,페퍼로니 고구마쥬 엣지(하) M,피자,150,,420,21,7,9,420,,per_serving,561
도미노피자,페퍼로니 고구마쥬 엣지(오) L,피자,150,,405,19,7,8,660,,per_serving,969
도미노피자,페퍼로니 고구마쥬 엣지(오) M,피자,150,,415,18,8,8,640,,per_serving,573
도미노피자,페퍼로니 더블 크러스트 L,피자,150,,500,20,3,15,680,,per_serving,770
도미노피자,페퍼로니 더블 크러스트 M,피자,150,,515,21,3,17,620,,per_serving,431
도미노피자,페퍼로니 더블치즈엣지 오리지널 L,피자,150,,420,22,3,9,780,,per_serving,1019
도미노피자,페퍼로니 더블치즈엣지 오리지널 M,피자,150,,435,22,4,10,800,,per_serving,617
도미노피자,페퍼로니 더블치즈엣지 하이 프로틴 도우(오) L,피자,150,,425,23,4,10,620,,per_serving,1012
도미노피자,페퍼로니 더블치즈엣지 하이 프로틴 도우(오) M,피자,150,,440,24,3,11,590,,per_serving,605
도미노피자,포테이토 트리플 치즈 버스트(오) L,피자,150,,385,18,3,8,600,,per_serving,1319
도미노피자,포테이토 트리플 치즈 버스트(나) L,피자,150,,395,17,3,10,640,,per_serving,1092
도미노피자,포테이토 하이 프로틴 도우(오) L,피자,150,,360,17,3,6,410,,per_serving,1116
도미노피자,포테이토 하이 프로틴 도우(오) M,피자,150,,375,20,3,6,380,,per_serving,594
도미노피자,포테이토 나폴리 L,피자,150,,380,15,2,7,550,,per_serving,885
도미노피자,포테이토 나폴리 M,피자,150,,375,18,2,7,520,,per_serving,449
도미노피자,포테이토 오리지널 L,피자,150,,370,17,3,6,530,,per_serving,1112
도미노피자,포테이토 오리지널 M,피자,150,,380,16,3,6,500,,per_serving,599
도미노피자,포테이토 씬 L,피자,150,,390,18,3,10,530,,per_serving,810
도미노피자,포테이토 씬 M,피자,150,,415,20,3,10,520,,per_serving,350
도미노피자,포테이토 고구마쥬 엣지(오) L,피자,150,,370,16,5,7,510,,per_serving,1227
도미노피자,포테이토 고구마쥬 엣지(오) M,피자,150,,380,15,6,7,480,,per_serving,676
도미노피자,포테이토 고구마쥬 엣지(하) L,피자,150,,365,16,6,7,400,,per_serving,1231
도미노피자,포테이토 고구마쥬 엣지(하) M,피자,150,,375,18,6,6,370,,per_serving,671
도미노피자,포테이토 트리플 치즈 버스트(나/하) L,피자,150,,385,19,3,9,520,,per_serving,1113
도미노피자,포테이토 하이 프로틴 도우(나) L,피자,150,,370,17,3,7,410,,per_serving,906
도미노피자,포테이토 트리플 치즈 버스트(오/하) L,피자,150,,375,18,4,8,500,,per_serving,1323
도미노피자,포테이토 더블 크러스트 L,피자,150,,420,15,3,11,520,,per_serving,1039
도미노피자,포테이토 더블 크러스트 M,피자,150,,435,18,2,12,520,,per_serving,541
도미노피자,포테이토 더블치즈엣지 오리지널 L,피자,150,,385,19,2,8,610,,per_serving,1277
도미노피자,포테이토 더블치즈엣지 오리지널 M,피자,150,,400,18,3,8,620,,per_serving,720
도미노피자,포테이토 더블치즈엣지 하이 프로틴 도우(오) L,피자,150,,375,18,3,8,500,,per_serving,1281
도미노피자,포테이토 더블치즈엣지 하이 프로틴 도우(오) M,피자,150,,395,21,2,8,520,,per_serving,715
도미노피자,포테이토 Subzza 오리지널 S,피자,309,,770,33,5,12,1100,,per_total,
도미노피자,필라델피아 치즈 스테이크 트리플 치즈 버스트(오/하) L,피자,150,,425,25,5,11,670,,per_serving,1158
도미노피자,필라델피아 치즈 스테이크 고구마쥬 엣지(오) L,피자,150,,425,21,7,10,670,,per_serving,1075
도미노피자,필라델피아 치즈 스테이크 고구마쥬 엣지(오) M,피자,150,,425,19,7,10,680,,per_serving,626
도미노피자,필라델피아 치즈 스테이크 고구마쥬 엣지(하) L,피자,150,,415,23,8,9,560,,per_serving,1066
도미노피자,필라델피아 치즈 스테이크 고구마쥬 엣지(하) M,피자,150,,420,21,8,9,540,,per_serving,621
도미노피자,필라델피아 치즈 스테이크 하이 프로틴 도우(나) L,피자,150,,435,24,5,11,680,,per_serving,752
도미노피자,필라델피아 치즈 스테이크 트리플 치즈 버스트(나/하) L,피자,150,,440,24,5,13,760,,per_serving,959
도미노피자,필라델피아 치즈 스테이크 트리플 치즈 버스트(오) L,피자,150,,435,23,5,11,770,,per_serving,1167
도미노피자,필라델피아 치즈 스테이크 나폴리 L,피자,150,,440,23,4,12,810,,per_serving,746
도미노피자,필라델피아 치즈 스테이크 나폴리 M,피자,150,,455,24,4,13,830,,per_serving,381
도미노피자,필라델피아 치즈 스테이크 트리플 치즈 버스트(나) L,피자,150,,445,24,4,13,860,,per_serving,953
도미노피자,필라델피아 치즈 스테이크 씬 L,피자,150,,490,25,3,16,810,,per_serving,624
도미노피자,필라델피아 치즈 스테이크 씬 M,피자,150,,520,26,3,17,850,,per_serving,323
도미노피자,필라델피아 치즈 스테이크 하이 프로틴 도우(오) L,피자,150,,420,25,5,9,590,,per_serving,951
도미노피자,필라델피아 치즈 스테이크 하이 프로틴 도우(오) M,피자,150,,430,23,5,9,570,,per_serving,544
도미노피자,필라델피아 치즈 스테이크 오리지널 L,피자,150,,430,22,5,10,710,,per_serving,960
도미노피자,필라델피아 치즈 스테이크 오리지널 M,피자,150,,430,21,4,10,740,,per_serving,549
도미노피자,필라델피아 치즈 스테이크 더블 크러스트 L,피자,150,,495,23,4,16,740,,per_serving,874
도미노피자,필라델피아 치즈 스테이크 더블 크러스트 M,피자,150,,505,21,5,16,750,,per_serving,491
도미노피자,필라델피아 치즈 스테이크 더블 치즈 엣지 오리지널 L,피자,150,,435,23,4,11,780,,per_serving,1125
도미노피자,필라델피아 치즈 스테이크 더블 치즈 엣지 오리지널 M,피자,150,,440,22,4,12,820,,per_serving,670
도미노피자,필라델피아 치즈 스테이크 더블 치즈 엣지 하이 프로틴 도우(오) L,피자,150,,430,25,5,11,680,,per_serving,1116
도미노피자,필라델피아 치즈 스테이크 더블 치즈 엣지 하이 프로틴 도우(오) M,피자,150,,440,24,4,11,690,,per_serving,665
도미노피자,LA 치즈폴레 갈비 스테이크 트리플 치즈 버스트(나/하) L,피자,150,,390,19,7,8,690,,per_serving,1061
도미노피자,LA 치즈폴레 갈비 스테이크 하이 프로틴 도우(나) L,피자,150,,375,18,8,6,610,,per_serving,854
도미노피자,LA 치즈폴레 갈비 스테이크 오리지널 M,피자,150,,380,17,6,5,610,,per_serving,671
도미노피자,LA 치즈폴레 갈비 스테이크 오리지널 L,피자,150,,385,16,5,5,640,,per_serving,1058
도미노피자,LA 치즈폴레 갈비 스테이크 고구마쥬 엣지(하) M,피자,150,,370,16,7,6,520,,per_serving,732
도미노피자,LA 치즈폴레 갈비 스테이크 고구마쥬 엣지(하) L,피자,150,,375,16,8,7,500,,per_serving,1174
도미노피자,LA 치즈폴레 갈비 스테이크 고구마쥬 엣지(오) M,피자,150,,380,15,8,6,580,,per_serving,748
도미노피자,LA 치즈폴레 갈비 스테이크 고구마쥬 엣지(오) L,피자,150,,385,15,7,6,610,,per_serving,1173
도미노피자,LA 치즈폴레 갈비 스테이크 나폴리 M,피자,150,,355,15,7,6,700,,per_serving,518
도미노피자,LA 치즈폴레 갈비 스테이크 나폴리 L,피자,150,,380,17,5,2.7,700,,per_serving,867
도미노피자,LA 치즈폴레 갈비 스테이크 씬 M,피자,150,,390,15,7,9,690,,per_serving,465
도미노피자,LA 치즈폴레 갈비 스테이크 씬 L,피자,150,,425,19,7,10,720,,per_serving,713
도미노피자,LA 치즈폴레 갈비 스테이크 하이 프로틴 도우(오) M,피자,150,,370,17,5,6,540,,per_serving,655
도미노피자,LA 치즈폴레 갈비 스테이크 하이 프로틴 도우(오) L,피자,150,,375,17,5,6,520,,per_serving,1059
도미노피자,LA 치즈폴레 갈비 스테이크 트리플 치즈 버스트(나) L,피자,150,,395,18,5,6,760,,per_serving,1074
도미노피자,LA 치즈폴레 갈비 스테이크 트리플 치즈 버스트(오) L,피자,150,,395,17,5,7,710,,per_serving,1265
도미노피자,LA 치즈폴레 갈비 스테이크 더블 크러스트 M,피자,150,,425,14,4,11,690,,per_serving,602
도미노피자,LA 치즈폴레 갈비 스테이크 더블 크러스트 L,피자,150,,435,14,5,11,650,,per_serving,982
도미노피자,LA 치즈폴레 갈비 스테이크 트리플 치즈 버스트(오/하) L,피자,150,,390,18,5,8,610,,per_serving,1266
도미노피자,LA 치즈폴레 갈비 스테이크 더블 치즈 엣지 하이 프로틴 도우(오) M,피자,150,,385,19,4,8,650,,per_serving,776
도미노피자,LA 치즈폴레 갈비 스테이크 더블 치즈 엣지 하이 프로틴 도우(오) L,피자,150,,390,18,5,8,610,,per_serving,1224
도미노피자,LA 치즈폴레 갈비 스테이크 더블 치즈 엣지 오리지널 M,피자,150,,395,18,5,8,710,,per_serving,792
도미노피자,LA 치즈폴레 갈비 스테이크 더블 치즈 엣지 오리지널 L,피자,150,,400,17,4,7,710,,per_serving,1223
도미노피자,도미노 코울슬로,사이드,100,,105,1,10,1,200,,per_total,
도미노피자,도미노 콘샐러드,사이드,100,,125,2.1,10,1.3,211.3,,per_total,
도미노피자,무진장 치킨 박스,사이드,550,,1290,84,16,15,3580,,per_total,
도미노피자,베이컨 까르보나라 스파게티,사이드,395,,705,29,10,21,1660,,per_total,
도미노피자,스와이시 치킨 윙(7조각),사이드,231,,470,42,23,7,1500,,per_total,
도미노피자,웨스턴 핫 윙(8조각),사이드,217,,525,54,4,8,1480,,per_total,
도미노피자,콘 크런치 치킨(7조각),사이드,156,,355,25,1,6,620,,per_total,
도미노피자,하프&하프 스파게티 (NEW 치즈&베이컨 까르보나라),사이드,387,,610,25,11,14,1500,,per_total,
도미노피자,NEW 치즈 볼로네즈 스파게티,사이드,379,,515,21,13,7,1350,,per_total,
도미노피자,스프라이트 1.5L,음료,1500,,660,0,165,0,135,,per_total,
도미노피자,스프라이트 500ml,음료,500,,228,0,57,0,47,,per_total,
도미노피자,스프라이트 제로 1.5L,음료,1500,,0,0,0,0,45,,per_total,
도미노피자,스프라이트 제로 500ml,음료,500,,0,0,0,0,16,,per_total,
도미노피자,코카콜라 1.25L,음료,1250,,550,0,137.5,0,37.5,,per_total,
도미노피자,코카콜라 500ml,음료,500,,216,0,54,0,15,,per_total,
도미노피자,코카콜라 제로 1.25L,음료,1250,,0,0,0,0,75,,per_total,
도미노피자,코카콜라 제로 500ml,음료,500,,0,0,0,0,30,,per_total,
